AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [Schedule], S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [IKEEXT], S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 16, 42
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [RmSvc], S-1-5-19, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [DcomLaunch] [LSM], S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\Users\Administrator\AppData\Roaming\Spotify\Spotify.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 15270, b000000000, 0, 732, 0, 0, 10, 93, 0, 0, 0, 0, 5, 835
\Device\HarddiskVolume1\Users\Administrator\AppData\Roaming\Spotify\Spotify.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 82, 0, 0, 0, 321, 0, 0, 0, 0, 8, 403
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [UserManager], S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\Windows\System32\dwm.exe, S-1-5-90-0-1, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 15270, b000000000, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
System, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 2613, 0, 0, 3291, 687, 0, 0, 0, 116, 116, 6591
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted], S-1-5-19, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
\Device\HarddiskVolume1\Windows\System32\conhost.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 15270, b000000000, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
\Device\HarddiskVolume1\Windows\System32\conhost.exe, S-1-5-20, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 15270, b000000000, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
\Device\HarddiskVolume1\Windows\System32\lsass.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 5949, 0, 0, 0, 0, 0, 0, 0, 37, 0, 5949
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [SSDPSRV], S-1-5-19, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [WpnService], S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 5, 0, 4
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [NcbService], S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetSvcs] [iphlpsvc], S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [WinHttpAutoProxySvc], S-1-5-19, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Platform\4.18.24020.7-0\MsMpEng.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 57892, 0, 0, 4631, 0, 0, 0, 0, 0, 148, 62523
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [Winmgmt], S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [netprofm], S-1-5-19, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [Dnscache], S-1-5-20, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 81, 0, 0, 0, 0, 0, 0, 0, 42, 0, 81
\Device\HarddiskVolume1\Program Files\Google\Chrome\Application\chrome.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 15270, b000000000, 0, 706, 0, 0, 21, 0, 0, 0, 0, 0, 0, 727
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalSystemNetworkRestricted], S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetwork] [DPS], S-1-5-19, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 3620, 0, 0, 298, 0, 0, 0, 0, 0, 15, 3918
\Device\HarddiskVolume1\Program Files\Google\Chrome\Application\chrome.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1022, 0, 0, 23, 1470, 0, 0, 0, 0, 9, 2515
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [wuauserv], S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [DoSvc], S-1-5-20, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [LanmanWorkstation], S-1-5-20, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [CryptSvc], S-1-5-20, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 4890, 0, 0, 27, 0, 0, 0, 0, 110, 0, 4917
\Device\HarddiskVolume1\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume1\Windows\System32\LPlatSvc.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [BthAvctpSvc], S-1-5-19, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 10
\Device\HarddiskVolume1\Windows\System32\DriverStore\FileRepository\igdlh64.inf_amd64_fce0c2dbe15e0d9a\igfxEM.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [ClipboardSvcGroup] [cbdhsvc], S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
\Device\HarddiskVolume1\Windows\System32\ctfmon.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\SysWOW64\Lenovo\PowerMgr\PowerMgr.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
\Device\HarddiskVolume1\Windows\System32\svchost.exe [UnistackSvcGroup] [WpnUserService], S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8
\Device\HarddiskVolume1\Windows\explorer.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 15270, b000000000, 0, 57, 0, 0, 0, 0, 0, 0, 0, 7, 32, 57
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [CDPSvc], S-1-5-19, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Microsoft.LockApp_10.0.19041.3636_neutral__cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Registry, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 59, 0, 0, 71, 0, 0, 0, 0, 0, 0, 130
\Device\HarddiskVolume1\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-20, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 8, 0, 0, 4, 0, 0, 0, 0, 4, 0, 12
\Device\HarddiskVolume1\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.4163_none_7e304ec47c735f2e\TiWorker.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\SearchIndexer.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
\Device\HarddiskVolume1\Windows\System32\SgrmBroker.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\servicing\TrustedInstaller.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume1\Windows\System32\MoUsoCoreWorker.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 57, 0, 0, 35, 0, 0, 0, 0, 0, 0, 92
\Device\HarddiskVolume1\Windows\System32\sihost.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 129, 0, 0, 0, 0, 0, 0, 0, 32, 77, 129
\Device\HarddiskVolume1\Program Files\Apoint2K\Apoint.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
\Device\HarddiskVolume1\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe, S-1-5-20, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82
\Device\HarddiskVolume1\Program Files (x86)\Common Files\Tencent\QQProtect\Bin\QQProtect.exe, S-1-5-18, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46
\Device\HarddiskVolume5\PanGPA.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
Microsoft.Windows.StartMenuExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, Minimized, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1
Microsoft.Windows.StartMenuExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 15270, b000000000, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
\Device\HarddiskVolume1\Windows\System32\audiodg.exe, S-1-5-19, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
MicrosoftWindows.Client.CBS_1000.19054.1000.0_x64__cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 15270, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Microsoft.Windows.Search_1.14.13.19041_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, Minimized, FALSE, TRUE, 15270, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Microsoft.Windows.Search_1.14.13.19041_neutral_neutral_cw5n1h2txyewy, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:51:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, Minimized, FALSE, TRUE, 15270, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall], S-1-5-19, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 42, 126
\Device\HarddiskVolume1\Program Files (x86)\Common Files\Foxit\Foxit PDF Reader\FoxitPDFReaderUpdateService.exe, S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1659
\Device\HarddiskVolume1\Windows\System32\svchost.exe [RPCSS], S-1-5-20, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 48, 0, 0, 0, 0, 0, 0, 0, 13, 0, 48
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalService] [nsi], S-1-5-19, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [EventLog], S-1-5-19, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Unknown, S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 0, b000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
\Device\HarddiskVolume1\Windows\System32\csrss.exe, S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60001, b000000000, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254
\Device\HarddiskVolume5\PanGPS.exe, S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120
\Device\HarddiskVolume1\Users\Administrator\AppData\Roaming\Spotify\Spotify.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60001, b000000000, 0, 3039, 0, 0, 71, 241, 0, 0, 0, 0, 45, 3351
\Device\HarddiskVolume1\Users\Administrator\AppData\Roaming\Spotify\Spotify.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 444, 0, 0, 17, 416, 0, 0, 0, 0, 0, 877
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [Dhcp], S-1-5-19, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 51, 0, 0, 0, 0, 0, 0, 0, 1, 0, 51
\Device\HarddiskVolume1\Windows\System32\svchost.exe [DcomLaunch], S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 98, 0, 0, 0, 0, 0, 0, 0, 41, 0, 98
\Device\HarddiskVolume1\Windows\System32\svchost.exe [NetworkService] [NlaSvc], S-1-5-20, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNoNetwork], S-1-5-19, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
System Interrupts, S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 6788, 2679, 0, 0, 0, 0, 0, 0, 0, 0, 9467
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [StorSvc], S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 9, 0, 0, 0, 0, 0, 0, 0, 102, 0, 9
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [LanmanServer], S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [appmodel] [StateRepository], S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [Schedule], S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [gpsvc], S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [IKEEXT], S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 28, 183
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [RmSvc], S-1-5-19, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume1\Windows\System32\svchost.exe [DcomLaunch] [LSM], S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume1\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [SSDPSRV], S-1-5-19, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
\Device\HarddiskVolume1\Program Files\Google\Chrome\Application\chrome.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 60001, b000000000, 0, 2658, 0, 0, 368, 0, 0, 0, 0, 0, 25, 3026
\Device\HarddiskVolume1\Windows\System32\svchost.exe [netsvcs] [UserManager], S-1-5-18, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume1\Program Files\Google\Chrome\Application\chrome.exe, S-1-5-21-830239001-2054536580-1826218552-500, 2024-03-16:12:52:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60001, b000000000, 0, 2784, 0, 0, 162, 3768, 0, 0, 0, 0, 0, 6714
